"","user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"18","1224252533616459776","1267335571761844229","2020-06-01 06:02:00","collegemarker","Online Classes for Kerala School Students to start from Today onwards.
.
#schoolsreopening #Kerala #Learningathome  #OnlineClasses  #StudentsLivesMatter  #COVID19 #onlinelearning https://t.co/XGf1kw73Ve","Twitter Web App","178",NA,NA,NA,"FALSE","FALSE","0","0","NA","NA","c(""schoolsreopening"", ""Kerala"", ""Learningathome"", ""OnlineClasses"", ""StudentsLivesMatter"", ""COVID19"", ""onlinelearning"")",NA,NA,NA,NA,"http://pbs.twimg.com/media/EZZ6ZcvVAAQQX4v.jpg","https://t.co/XGf1kw73Ve","https://twitter.com/collegemarker/status/1267335571761844229/photo/1","photo","http://pbs.twimg.com/media/EZZ6ZcvVAAQQX4v.jpg","https://t.co/XGf1kw73Ve","https://twitter.com/collegemarker/status/1267335571761844229/photo/1",NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/collegemarker/status/1267335571761844229","College Marker","Mangalore","College Marker - Best and Top Colleges in Mangalore. Information about engineering, medical, PUC, courses, exams and much more in Mangalore","https://t.co/mPRmmz4jmX","FALSE","3","27","0","27","82","1580719535","FALSE","https://t.co/mPRmmz4jmX","https://collegemarker.com","NA","https://pbs.twimg.com/profile_banners/1224252533616459776/1590472657",NA,"http://pbs.twimg.com/profile_images/1240522574976569345/fcUIdPjG_normal.jpg"
"19","1141281508897898496","1267335518263664641","2020-06-01 06:01:48","duckworth_ms","Spent such a calm morning verbally video marking y12 essays! This has been such a game changer and is definitely something I’ll continue after #onlinelearning finishes. Now time for a break! https://t.co/c6kohu8wzp","Twitter for iPhone","190",NA,NA,NA,"FALSE","FALSE","0","0","NA","NA","onlinelearning",NA,NA,NA,NA,"http://pbs.twimg.com/media/EZZ66gFWkAA5aC7.jpg","https://t.co/c6kohu8wzp","https://twitter.com/duckworth_ms/status/1267335518263664641/photo/1","photo","http://pbs.twimg.com/media/EZZ66gFWkAA5aC7.jpg","https://t.co/c6kohu8wzp","https://twitter.com/duckworth_ms/status/1267335518263664641/photo/1",NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/duckworth_ms/status/1267335518263664641","Ms Duckworth's Classroom #TVTTagTeam","","Former SLT member & HoD in inner London | SLE | English teacher of 14 years |IBDP, A-Level, IGCSE| International teacher | Blogger | Resource sharer","https://t.co/dnkQ65941Q","FALSE","607","845","2","205","784","1560937690","FALSE","https://t.co/dnkQ65941Q","https://www.msduckworthsclassroom.com","NA","https://pbs.twimg.com/profile_banners/1141281508897898496/1571392089",NA,"http://pbs.twimg.com/profile_images/1141283537837891584/Pt1f3WrH_normal.png"
"20","1099153877377732608","1267335505206747137","2020-06-01 06:01:45","leema_said","Irony is ; welcome to dark future from present semester.
#onlineclasses #onlinelearning https://t.co/Q2SCTg33uL","Twitter for Android","87",NA,NA,NA,"TRUE","FALSE","0","0","NA","NA","c(""onlineclasses"", ""onlinelearning"")",NA,"twitter.com/leema_said/sta…","https://t.co/Q2SCTg33uL","https://twitter.com/leema_said/status/1267333883823108099",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","1267333883823108099","Online classes are not less than a shughal. Like, we're chatting in a whatsapp group at the same time by minimizing zoom/google meet. Discussing everything and mocking there. When teacher asks questions nobody unmutes mic. Hella fun! 
#onlineclasses","1590990918","Twitter for Android","0","0","1099153877377732608","leema_said","lee_maa","920","798","931","","‏‏‏‏‏‏‏‏‏‏‏‏blogger || ‎‎ || پاکستان میرا حوالہ ♥️","FALSE",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/leema_said/status/1267335505206747137","lee_maa","","‏‏‏‏‏‏‏‏‏‏‏‏blogger || ‎‎ || پاکستان میرا حوالہ ♥️","https://t.co/wATuvjYe6e","FALSE","920","798","0","931","412","1550893680","FALSE","https://t.co/wATuvjYe6e","https://www.humsub.com.pk/author/haleema-bibi/","NA","https://pbs.twimg.com/profile_banners/1099153877377732608/1589109584",NA,"http://pbs.twimg.com/profile_images/1266412986513711104/w1k88gX-_normal.jpg"
"21","1524399546","1267335164083998729","2020-06-01 06:00:23","AppAcademyNL","It’s now easier than ever to join our online bootcamp. We’ve added more cohorts, shortened the course length and reduced the price: 

https://t.co/RTxO7Q0uNd

#reset #learningathome #remote #onlinelearning #onlinetraining #onlineclass #coding #bootcamp #appdevelopment #ios #apple https://t.co/jgzifda6U5","Buffer","280",NA,NA,NA,"FALSE","FALSE","0","0","NA","NA","c(""reset"", ""learningathome"", ""remote"", ""onlinelearning"", ""onlinetraining"", ""onlineclass"", ""coding"", ""bootcamp"", ""appdevelopment"", ""ios"", ""apple"")",NA,"blog.theappacademy.nl/blog/it-s-now-…","https://t.co/RTxO7Q0uNd","https://blog.theappacademy.nl/blog/it-s-now-easier-than-ever-to-join-our-online-ios-bootcamp-we-ve-added-more","http://pbs.twimg.com/media/EZZ6naYXQAI2Jl0.jpg","https://t.co/jgzifda6U5","https://twitter.com/AppAcademyNL/status/1267335164083998729/photo/1","photo","http://pbs.twimg.com/media/EZZ6naYXQAI2Jl0.jpg","https://t.co/jgzifda6U5","https://twitter.com/AppAcademyNL/status/1267335164083998729/photo/1",NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/AppAcademyNL/status/1267335164083998729","The App Academy NL","Amsterdam, The Netherlands","The App Academy teaches iOS and Android app development since 2014. We provide private bootcamps and accelerator programs for mobile developers.","https://t.co/d1IJxlVTZB","FALSE","957","1752","76","4876","176","1371462193","FALSE","https://t.co/d1IJxlVTZB","https://www.theappacademy.nl","NA","https://pbs.twimg.com/profile_banners/1524399546/1558517471","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1234870171459825668/01WhxlHC_normal.jpg"
"22","282166097","1267335027781763072","2020-06-01 05:59:51","Ceehl","thinking, the home environment is less favorable for girls. I expect they'll be disproportionately affected by #onlinelearning

whilst boys can sleep in the day &amp; work at night when it's quiet, girls are reminded how undesirable they'll be for marriage if they sleep in the day.","Twitter Web App","282",NA,NA,NA,"FALSE","FALSE","0","0","NA","NA","onlinelearning",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/Ceehl/status/1267335027781763072","Sihle Isipho","","Co-author of WANDA, best book in the🌎| Tweet about Higher Edu & Poems | Mango lover | 𝐀 𝐋𝐢𝐠𝐡𝐭𝐇𝐨𝐮𝐬𝐞 †

Blog: https://t.co/pgujnBovnS 
YT: FriendsChatZA","https://t.co/oOGEANsocG","FALSE","757","719","0","5056","5296","1302802749","FALSE","https://t.co/oOGEANsocG","https://www.facebook.com/sihle.nontshokweni/videos/vb.1012110448/10214959476073016/?type=3","NA","https://pbs.twimg.com/profile_banners/282166097/1576064709","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1262600667232907266/fjRl9_Yc_normal.jpg"
"23","1036175492876042241","1267334678559756288","2020-06-01 05:58:27","Ali_Muhammad007","What the fuck is this online papers, bhai ajeeb hai, yahan logo ky net, devices, light ka issues hain shahdeed qism ky....

#onlinelearning @hecpkofficial","Twitter for Android","154",NA,NA,NA,"FALSE","FALSE","0","0","NA","NA","onlinelearning",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"762550684218716160","hecpkofficial","en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/Ali_Muhammad007/status/1267334678559756288","Ali Hassan","Islamabad, Pakistan","🇵🇰
I'm aaaa aaa-leee C A T C H  M E  I F  U  C A N",NA,"FALSE","110","108","0","744","1891","1535878463","FALSE",NA,NA,"NA","https://pbs.twimg.com/profile_banners/1036175492876042241/1580658781","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1260449250674118656/t4U52Tmt_normal.jpg"
"24","1637434778","1267333724846374915","2020-06-01 05:54:40","MakDigHist","Useful digest of links to resources from US institutions — Online Learning #onlinelearning | EDUCAUSE https://t.co/IvO0afwzS3","Twitter for iPhone","125",NA,NA,NA,"FALSE","FALSE","2","1","NA","NA","onlinelearning",NA,"library.educause.edu/topics/teachin…","https://t.co/IvO0afwzS3","https://library.educause.edu/topics/teaching-and-learning/online-learning",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/MakDigHist/status/1267333724846374915","MakingDigitalHistory","Lincoln, Lincolnshire","#history #active_learning #pedagogy esp. #EdTech #digilit #twitterstorians @ULHistory @unilincoln originally funded by HEA (@AdvanceHE) tweets by @woodjamie99","https://t.co/h6g28p9Am8","FALSE","2751","3295","76","6431","399","1375343853","FALSE","https://t.co/h6g28p9Am8","http://makingdigitalhistory.co.uk/","NA","https://pbs.twimg.com/profile_banners/1637434778/1375618069","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000509785683/4c4e0a0bf844a1a82b9b8a55938a9b15_normal.png"
"25","1637434778","1267333314639208449","2020-06-01 05:53:02","MakDigHist","Useful examples of how Elevate can be a powerful tool for image and video annotation — 
@Talis – Using Talis Elevate to enhance language learning #onlinelearning  https://t.co/XdO0lkZV9D","Twitter for iPhone","186",NA,NA,NA,"FALSE","FALSE","0","0","NA","NA","onlinelearning",NA,"talis.com/2020/05/28/usi…","https://t.co/XdO0lkZV9D","http://talis.com/2020/05/28/using-talis-elevate-to-enhance-language-learning/",NA,NA,NA,NA,NA,NA,NA,NA,"14943339","talis","en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/MakDigHist/status/1267333314639208449","MakingDigitalHistory","Lincoln, Lincolnshire","#history #active_learning #pedagogy esp. #EdTech #digilit #twitterstorians @ULHistory @unilincoln originally funded by HEA (@AdvanceHE) tweets by @woodjamie99","https://t.co/h6g28p9Am8","FALSE","2751","3295","76","6431","399","1375343853","FALSE","https://t.co/h6g28p9Am8","http://makingdigitalhistory.co.uk/","NA","https://pbs.twimg.com/profile_banners/1637434778/1375618069","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000509785683/4c4e0a0bf844a1a82b9b8a55938a9b15_normal.png"
"26","1075228899422932992","1267333598627028994","2020-06-01 05:54:10","MandarinM0rning","Do you like to do household chores? Which one is your least favorit?

Learn Chinese with Mandarin Morning!

#learnchinese #chinese #mandarin #chineseclass #chineselesson #chineselanguage #chineseschool #onlineclass #onlinelearning #languagelearning #学习汉语 #学习中文 #汉语 #中文 https://t.co/m3g5xGaw0D","Twitter Web App","268",NA,NA,NA,"FALSE","FALSE","1","0","NA","NA","c(""learnchinese"", ""chinese"", ""mandarin"", ""chineseclass"", ""chineselesson"", ""chineselanguage"", ""chineseschool"", ""onlineclass"", ""onlinelearning"", ""languagelearning"", ""学习汉语"", ""学习中文"", ""汉语"", ""中文"")",NA,NA,NA,NA,"http://pbs.twimg.com/media/EZZ4uVaUcAAAigt.jpg","https://t.co/m3g5xGaw0D","https://twitter.com/MandarinM0rning/status/1267333598627028994/photo/1","photo","http://pbs.twimg.com/media/EZZ4uVaUcAAAigt.jpg","https://t.co/m3g5xGaw0D","https://twitter.com/MandarinM0rning/status/1267333598627028994/photo/1",NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/MandarinM0rning/status/1267333598627028994","Mandarin Morning School","Shanghai, China","We are a Chinese Language School in Shanghai.
Book a FREE trial class!
WeChat: MM18016474066
class@mandarinmorning.com","https://t.co/dgs04EFOkx","FALSE","876","41","6","592","194","1545189521","FALSE","https://t.co/dgs04EFOkx","http://www.mandarinmorning.com","NA","https://pbs.twimg.com/profile_banners/1075228899422932992/1575264472","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1075229205405802498/CqDK7m1__normal.jpg"
"27","42655926","1267333546823254016","2020-06-01 05:53:58","cherrymp","Education in public schools in Kerala goes digital through TV and mobile from today onward. Here is the android app to access the class. 

#onlinelearning #KeralaModel #KeralaLeads https://t.co/MWINmtWe0f","Twitter Web App","180",NA,NA,NA,"TRUE","FALSE","2","0","NA","NA","c(""onlinelearning"", ""KeralaModel"", ""KeralaLeads"")",NA,"twitter.com/kaviash/status…","https://t.co/MWINmtWe0f","https://twitter.com/kaviash/status/1267317489307959298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","1267317489307959298","@DShajiDhas @Advaidism We are given time table like this. 👇🏻. We can tune in according to time   Alternatively KITE വിക്ടേർസ് ചാനൽ മൊബൈലിൽ ലഭിക്കാൻ... 👇🏻

https://t.co/6i773uObII
 Download from play store and Install it. We can use mobile too. https://t.co/Uglxb7mGqk","1590987009","Twitter for iPhone","2","0","61690228","kaviash","ㄒ乇卂爪 卩尺乇尺几卂 🖤❤️","352","209","43453","Kollam/Kerala ","Loves EJF & SRK","FALSE",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/cherrymp/status/1267333546823254016","Cherry M P","India","Learns, Works, Learns at @ssninstitutions | PhD | #edtech enthusiast | #ELTIndia | common man | daddy | all views personal | RTs not endorsements","https://t.co/5Ef1h3lh7O","FALSE","2638","996","148","25451","5142","1243354274","FALSE","https://t.co/5Ef1h3lh7O","https://goo.gl/FGMfPb","NA","https://pbs.twimg.com/profile_banners/42655926/1414419441","http://abs.twimg.com/images/themes/theme19/bg.gif","http://pbs.twimg.com/profile_images/991577069053100033/QJB9tP0n_normal.jpg"
"28","2787506930","1267333055640788994","2020-06-01 05:52:01","LSBFSingapore","#LSBFSTUDYTIPS

Tip #2 Communicate your needs to your family
Once you have set up your study space, create an online schedule that’s feasible and caters to both your personal and academic needs. 

https://t.co/WkA2KLKQvS
#elearning #onlinelearning #lsbf #acca #singapore https://t.co/MXLBDu962k","Twitter Web App","270",NA,NA,NA,"FALSE","FALSE","0","0","NA","NA","c(""LSBFSTUDYTIPS"", ""elearning"", ""onlinelearning"", ""lsbf"", ""acca"", ""singapore"")",NA,"tinyurl.com/ybx6oj8s","https://t.co/WkA2KLKQvS","https://tinyurl.com/ybx6oj8s","http://pbs.twimg.com/media/EZZ4FiAU4AAiW8H.jpg","https://t.co/MXLBDu962k","https://twitter.com/LSBFSingapore/status/1267333055640788994/photo/1","photo","http://pbs.twimg.com/media/EZZ4FiAU4AAiW8H.jpg","https://t.co/MXLBDu962k","https://twitter.com/LSBFSingapore/status/1267333055640788994/photo/1",NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/LSBFSingapore/status/1267333055640788994","LSBF Singapore","Singapore","Best Private School in Accountancy & Hospitality - TED Awards 2016 / Winner of Asia Enterprise Brand Awards 2016 / Recipient of Spirit of Enterprise Award 2016","https://t.co/kWQriEZTJx","FALSE","9258","1872","23","1226","1728","1409732291","FALSE","https://t.co/kWQriEZTJx","http://www.lsbf.edu.sg","NA","https://pbs.twimg.com/profile_banners/2787506930/1510054173","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/925214055219871744/HcBVun4F_normal.jpg"
"29","34727375","1267332972727824385","2020-06-01 05:51:41","CoastlineInOC","The phrase ""the survival of the  fittest"" comes from the study of #humans and their #natural, #social, and built environments. This 8-week course is no zoom class. #Coastlinecollege classes are specifically designed for #onlinelearning! Starts June 8! https://t.co/wsOUn9otdO https://t.co/WToaQfzl6G","Twitter Web App","275",NA,NA,NA,"FALSE","FALSE","0","0","NA","NA","c(""humans"", ""natural"", ""social"", ""Coastlinecollege"", ""onlinelearning"")",NA,"rb.gy/caliat","https://t.co/wsOUn9otdO","https://rb.gy/caliat","http://pbs.twimg.com/media/EZZ4bB0UwAAtoQd.jpg","https://t.co/WToaQfzl6G","https://twitter.com/CoastlineInOC/status/1267332972727824385/photo/1","photo","http://pbs.twimg.com/media/EZZ4bB0UwAAtoQd.jpg","https://t.co/WToaQfzl6G","https://twitter.com/CoastlineInOC/status/1267332972727824385/photo/1",NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/CoastlineInOC/status/1267332972727824385","Coastline College","Fountain Valley, CA","Coastline College has an international reputation as one of the nation's most innovative institutions.","https://t.co/9AGHqkYeZi","FALSE","2764","754","132","5739","1700","1240520334","FALSE","https://t.co/9AGHqkYeZi","https://www.coastline.edu","NA","https://pbs.twimg.com/profile_banners/34727375/1583447635","http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/1143292196910534656/SHQ1V28M_normal.png"
"30","1264617999832621063","1267332925714042880","2020-06-01 05:51:30","learnings4u","Career Development #learnonline #onlinelearning #onlineeducation https://t.co/VfQrvdoYmy","ContentStudio.io","88",NA,NA,NA,"FALSE","FALSE","0","0","NA","NA","c(""learnonline"", ""onlinelearning"", ""onlineeducation"")",NA,"bit.ly/3cmb83o","https://t.co/VfQrvdoYmy","https://bit.ly/3cmb83o",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/learnings4u/status/1267332925714042880","Learnings4u","","Join me in https://t.co/mhRjSsrYSG to learn new things every day",NA,"FALSE","0","1","0","11","0","1590343410","FALSE",NA,NA,"NA",NA,NA,"http://pbs.twimg.com/profile_images/1264620194565160960/Kg1CdjFj_normal.jpg"
"31","254480489","1267332706670727168","2020-06-01 05:50:37","MirnaSleiman","My daughter...I thought she’s doing some #spiritual #meditation...turns out she’s learning #Arabic in school 😅 
#SocialDistanacing #schools #onlinelearning #COVID19 https://t.co/OGGdSZGLxN","Twitter for iPhone","164",NA,NA,NA,"FALSE","FALSE","0","0","NA","NA","c(""spiritual"", ""meditation"", ""Arabic"", ""SocialDistanacing"", ""schools"", ""onlinelearning"", ""COVID19"")",NA,NA,NA,NA,"http://pbs.twimg.com/ext_tw_video_thumb/1267332621039788032/pu/img/weLWDw9oIi3iCuaW.jpg","https://t.co/OGGdSZGLxN","https://twitter.com/MirnaSleiman/status/1267332706670727168/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1267332621039788032/pu/img/weLWDw9oIi3iCuaW.jpg","https://t.co/OGGdSZGLxN","https://twitter.com/MirnaSleiman/status/1267332706670727168/video/1",NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/MirnaSleiman/status/1267332706670727168","Mirna Sleiman","","Passionate entrepreneur, financial inclusion believer, innovation influencer & former journalist. Mother, lifetime student & positive energy lover",NA,"FALSE","1090","572","41","1695","296","1298112864","FALSE",NA,NA,"NA","https://pbs.twimg.com/profile_banners/254480489/1499967161","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/885552567245299714/cvbZuAsw_normal.jpg"
"32","839019674289516544","1267332691999035395","2020-06-01 05:50:34","Faizyshaikh10","Best one 😂
#examscancelled #mondaythoughts #anonymus #onlinelearning #ClassOf2020 #onlineclasses https://t.co/myoKf74w8D","Twitter for Android","96",NA,NA,NA,"FALSE","FALSE","3","1","NA","NA","c(""examscancelled"", ""mondaythoughts"", ""anonymus"", ""onlinelearning"", ""ClassOf2020"", ""onlineclasses"")",NA,NA,NA,NA,"http://pbs.twimg.com/media/EZZ4UGVWAAw8Va6.jpg","https://t.co/myoKf74w8D","https://twitter.com/Faizyshaikh10/status/1267332691999035395/photo/1","photo","http://pbs.twimg.com/media/EZZ4UGVWAAw8Va6.jpg","https://t.co/myoKf74w8D","https://twitter.com/Faizyshaikh10/status/1267332691999035395/photo/1",NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA","https://api.twitter.com/1.1/geo/id/01e08f580a932518.json","Shadadpur","Shadadpur, Pakistan","city","Pakistan","PK","c(NA, NA)","c(NA, NA)","c(68.614204, 68.633243, 68.633243, 68.614204, 25.91779, 25.91779, 25.933594, 25.933594)","https://twitter.com/Faizyshaikh10/status/1267332691999035395","Faizan🇵🇰 2020 NotForHuman🚶(TheWriter📝)","","Proud Pakistani || Aamir bhai ka Faizan Sahab & Ladla||fan of sir @AamirLiaquat & bhabhi @TubaAtweets || Followed By Tuba Bhabhi but Aamir bhai In future😂 IA!",NA,"FALSE","164","373","0","7806","4408","1488872853","FALSE",NA,NA,"NA","https://pbs.twimg.com/profile_banners/839019674289516544/1590056950",NA,"http://pbs.twimg.com/profile_images/1265232133183934465/tDz9b8LR_normal.jpg"
"33","845672867681353728","1267332416449937411","2020-06-01 05:49:28","GirishWagh10","Who need narcotics...?

*When you have early morning online lectures*

#lockdown #onlinelearning #Engineering #mondaythoughts","Twitter for Android","125",NA,NA,NA,"FALSE","FALSE","1","0","NA","NA","c(""lockdown"", ""onlinelearning"", ""Engineering"", ""mondaythoughts"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/GirishWagh10/status/1267332416449937411","Girish Wagh","","Mechanical Engineer
Focus & Inspire 👻",NA,"FALSE","6","24","0","19","36","1490459098","FALSE",NA,NA,"NA",NA,NA,"http://pbs.twimg.com/profile_images/1148918115520020480/As2z90RZ_normal.jpg"
